ImageName,Label,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta1_Lambda1_LocalEnergy,Theta1_Lambda1_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta1_Lambda0_LocalEnergy,Theta1_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda1_LocalEnergy,Theta0_Lambda1_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude,Theta0_Lambda0_LocalEnergy,Theta0_Lambda0_MeanAmplitude
3382_original_451a (2).png_f820891d-d2a6-4ca5-ad67-d8d2ee653be2.png,3382,62469,51365,51900,41549,58646,62469,51365,51900,41549,58646,59732,45455,51257,45228,62800,54125,53009,87110,86629,1169655,55194,59543,99495,87245,1179120,4538523,4514825,4500630,4509249,4532266,4538523,4514825,4500630,4509249,4532266,4531988,4508357,4495371,4503736,4524862,4542969,4520043,4486912,2537695,2677883,4547266,4525007,4488629,2536095,2676362
3382_original_1541a.png_9d64e00b-d49e-46c8-8ed2-8c94d1fa1c1d.png,3382,71441,63216,69275,62731,74978,71441,63216,69275,62731,74978,75831,63912,63919,55205,68428,69017,74101,118413,121780,1259822,68915,73706,122981,125874,1258459,4800315,4771274,4751199,4763685,4792660,4800315,4771274,4751199,4763685,4792660,4802907,4771642,4751245,4763509,4795146,4813915,4786973,4738249,2675454,2823620,4813251,4786256,4737715,2675550,2823753
3382_original_2701a (2).png_4640b588-0fe4-4ee1-b7b7-8e3b60a06905.png,3382,71184,66653,71491,67673,72023,71184,66653,71491,67673,72023,70171,70809,78922,72942,71275,68825,83724,120388,194523,1212190,69788,82221,119719,187463,1216402,4577266,4546927,4524151,4538321,4569557,4577266,4546927,4524151,4538321,4569557,4582017,4553897,4529452,4545122,4575641,4590271,4565860,4511814,2542857,2684288,4589628,4565475,4511851,2542993,2684452
3382_original_273a.png_6db02fd2-256d-4c0f-9445-19b97568ceac.png,3382,36923,29361,27460,23811,35203,36923,29361,27460,23811,35203,36542,29669,35874,28478,39452,34024,33740,57584,53966,790481,35743,34309,56228,53729,791155,3053959,3039689,3032346,3036747,3050009,3053959,3039689,3032346,3036747,3050009,3054952,3041299,3032644,3038384,3051082,3061168,3048190,3026774,1709312,1804007,3059977,3046847,3026326,1709705,1804375
3382_original_765a.png_b9040370-e325-4961-9d68-39ce1edf01c8.png,3382,75136,48217,54883,39956,92606,75136,48217,54883,39956,92606,74517,47372,53447,40245,92801,49563,52627,122256,96888,1368047,47482,51206,119411,94942,1362797,5216398,5182997,5166637,5177088,5205440,5216398,5182997,5166637,5177088,5205440,5215519,5181542,5165431,5175699,5204285,5231943,5197445,5152054,2919248,3079825,5230604,5195290,5151193,2919300,3079827
3382_original_1672a.png_ceba753c-21aa-4274-8d5d-836c512f84ce.png,3382,96715,78736,82445,78162,103314,96715,78736,82445,78162,103314,95614,78172,86416,77444,94530,95196,92176,156811,191119,1328225,90287,96666,159777,199278,1334946,4939341,4893116,4869041,4883914,4925284,4939341,4893116,4869041,4883914,4925284,4954236,4916490,4887280,4906366,4944732,4964950,4929784,4860365,2742601,2894593,4966125,4931158,4860565,2741608,2893654
3382_original_1463a.png_33b7a563-69b0-4d49-8e4c-321206174671.png,3382,57805,58517,65199,58657,60691,57805,58517,65199,58657,60691,59405,56788,60276,55697,61709,58385,63177,93086,138503,1026154,56434,65833,98038,137223,1022001,3885047,3860055,3840097,3852791,3878991,3885047,3860055,3840097,3852791,3878991,3882861,3857538,3838820,3850421,3876657,3892501,3870663,3827650,2159241,2279080,3892264,3870559,3827830,2158795,2278647
3382_original_1541a.png_02b36e8c-b8c5-4cd9-aaeb-3f865835f89c.png,3382,84799,74077,82697,80971,82060,84799,74077,82697,80971,82060,79517,78097,81363,76312,82625,78756,93938,138176,195529,1282928,79399,92887,135556,196267,1271209,4796451,4761193,4735089,4751215,4787256,4796451,4761193,4735089,4751215,4787256,4798735,4766585,4740041,4756744,4791027,4810290,4782622,4722556,2663021,2810940,4810067,4782233,4721664,2662219,2810127
3382_original_560a.png_ec4a5348-7759-4dc6-8a21-61d0a37d87e8.png,3382,69559,38277,43908,34265,88491,69559,38277,43908,34265,88491,72155,49337,53995,38599,92074,47758,47197,110556,92049,1254957,46487,48705,115377,93300,1252690,4775429,4743621,4730398,4738717,4764389,4775429,4743621,4730398,4738717,4764389,4786317,4754747,4737909,4748773,4776308,4794176,4761299,4720410,2675715,2822815,4796887,4763445,4720961,2674692,2821826
3382_original_765a.png_80c15be3-4597-4fd8-859e-ced0627db2da.png,3382,75136,48217,54883,39956,92606,75136,48217,54883,39956,92606,74517,47372,53447,40245,92801,49563,52627,122256,96888,1368047,47482,51206,119411,94942,1362797,5216398,5182997,5166637,5177088,5205440,5216398,5182997,5166637,5177088,5205440,5215519,5181542,5165431,5175699,5204285,5231943,5197445,5152054,2919248,3079825,5230604,5195290,5151193,2919300,3079827
3382_original_2701a.png_2133f1d4-c40c-4068-a94a-f96871044013.png,3382,56415,38512,42118,30488,69931,56415,38512,42118,30488,69931,55240,37911,40995,30689,70781,38242,40560,97425,71719,1194822,36604,39152,92947,70019,1191272,4578833,4554956,4543552,4550900,4570839,4578833,4554956,4543552,4550900,4570839,4577848,4553233,4542075,4549149,4569585,4591516,4566586,4532483,2565251,2706754,4588668,4563466,4532077,2566093,2707564
3382_original_451a (2).png_e9a792ee-587a-40cf-a651-b7be26f9a628.png,3382,59042,38989,46625,34778,65651,59042,38989,46625,34778,65651,56069,33812,41770,34441,65059,35791,39423,80332,62760,1170629,39992,41552,88547,66291,1181075,4535926,4512879,4501163,4508598,4528553,4535926,4512879,4501163,4508598,4528553,4531615,4508216,4497816,4504413,4523709,4541511,4517097,4488486,2543132,2683109,4545998,4521882,4489537,2542577,2682643
3382_original_1169a.png_3c8dfb34-34c9-47b0-942c-427499bb37d3.png,3382,62452,36010,43074,32278,74215,62452,36010,43074,32278,74215,61831,38475,45489,34290,75450,40472,41054,85794,72552,1147883,41250,44737,99617,76242,1153272,4414446,4387942,4375608,4383370,4405671,4414446,4387942,4375608,4383370,4405671,4418021,4391849,4378481,4387120,4409554,4424038,4396098,4364714,2475452,2611457,4431688,4404019,4366209,2472948,2609050
3382_original_2701a.png_68322a0a-4eeb-4dde-aab2-89a1664bcd39.png,3382,61374,50992,56287,51413,64570,61374,50992,56287,51413,64570,64396,57433,55334,48726,60804,56271,58831,103654,104339,1200541,56363,57356,100220,106038,1199329,4573672,4549534,4532653,4543489,4566602,4573672,4549534,4532653,4543489,4566602,4579238,4553717,4537050,4547120,4572702,4587701,4565039,4522756,2552639,2694199,4586425,4564004,4522586,2553192,2694733
3382_original_765a.png_cc43dfb2-a604-483c-b2ac-6eed12696655.png,3382,75136,48217,54883,39956,92606,75136,48217,54883,39956,92606,74517,47372,53447,40245,92801,49563,52627,122256,96888,1368047,47482,51206,119411,94942,1362797,5216398,5182997,5166637,5177088,5205440,5216398,5182997,5166637,5177088,5205440,5215519,5181542,5165431,5175699,5204285,5231943,5197445,5152054,2919248,3079825,5230604,5195290,5151193,2919300,3079827
3382_original_999a.png_8caecb75-0ef6-47a9-9f79-d47f5973a2d8.png,3382,68333,40698,46646,34907,85000,68333,40698,46646,34907,85000,68176,41650,47395,35530,85550,44950,43077,98257,84475,1254523,45545,47551,113917,88769,1259835,4811871,4782310,4768184,4777209,4802078,4811871,4782310,4768184,4777209,4802078,4812872,4783208,4768677,4777982,4803138,4821506,4790201,4754931,2696289,2844493,4830177,4799081,4756199,2693263,2841563
3382_original_1463a.png_46725d6f-014d-4402-bd8d-069be6775e48.png,3382,55983,50396,57140,52600,55711,55983,50396,57140,52600,55711,55698,54858,54555,48289,54274,53690,56465,95318,93884,1018761,56088,52808,91591,90674,1019015,3881207,3858912,3842100,3852618,3875247,3881207,3858912,3842100,3852618,3875247,3883666,3859838,3843087,3853219,3877850,3892226,3871553,3831758,2162490,2282421,3890990,3870968,3831835,2162560,2282497
3382_original_1672a.png_51a8b252-e614-45d0-b6c2-618d23c1194d.png,3382,102530,85805,89622,84609,98886,102530,85805,89622,84609,98886,106148,91662,95448,89276,103039,102618,104225,155348,204450,1327502,102529,112207,155783,213767,1327358,4932822,4893101,4865596,4882477,4922816,4932822,4893101,4865596,4882477,4922816,4935024,4895722,4866620,4885070,4925119,4947498,4912427,4847548,2734012,2885714,4948829,4913795,4848453,2733901,2885668
3382_original_1169a.png_0a0cf529-964a-4890-80f3-0068159e8ddc.png,3382,62452,36010,43074,32278,74215,62452,36010,43074,32278,74215,61831,38475,45489,34290,75450,40472,41054,85794,72552,1147883,41250,44737,99617,76242,1153272,4414446,4387942,4375608,4383370,4405671,4414446,4387942,4375608,4383370,4405671,4418021,4391849,4378481,4387120,4409554,4424038,4396098,4364714,2475452,2611457,4431688,4404019,4366209,2472948,2609050
3382_original_451a (2).png_20cd36cc-9113-4542-8cd8-dea3692985b6.png,3382,62342,52500,53247,40350,58799,62342,52500,53247,40350,58799,59281,45439,50962,44090,61916,51774,52801,86091,84501,1174460,57346,55661,99125,98431,1175358,4538714,4515260,4500649,4509656,4532759,4538714,4515260,4500649,4509656,4532759,4532121,4508595,4495280,4503886,4525346,4543802,4520837,4487091,2537231,2677436,4546740,4524805,4488309,2535787,2676050
3382_original_2701a (2).png_90e6e6c7-559a-43dc-9c69-450660f14a7d.png,3382,61374,50992,56287,51413,64570,61374,50992,56287,51413,64570,64396,57433,55334,48726,60804,56271,58831,103654,104339,1200541,56363,57356,100220,106038,1199329,4573672,4549534,4532653,4543489,4566602,4573672,4549534,4532653,4543489,4566602,4579238,4553717,4537050,4547120,4572702,4587701,4565039,4522756,2552639,2694199,4586425,4564004,4522586,2553192,2694733
3382_original_999a.png_efabd089-e1ce-4594-b275-7f1f9c021c92.png,3382,68333,40698,46646,34907,85000,68333,40698,46646,34907,85000,68176,41650,47395,35530,85550,44950,43077,98257,84475,1254523,45545,47551,113917,88769,1259835,4811871,4782310,4768184,4777209,4802078,4811871,4782310,4768184,4777209,4802078,4812872,4783208,4768677,4777982,4803138,4821506,4790201,4754931,2696289,2844493,4830177,4799081,4756199,2693263,2841563
3382_original_560a.png_7288ddaf-b069-46b0-8f82-23c73047f992.png,3382,69559,38277,43908,34265,88491,69559,38277,43908,34265,88491,72155,49337,53995,38599,92074,47758,47197,110556,92049,1254957,46487,48705,115377,93300,1252690,4775429,4743621,4730398,4738717,4764389,4775429,4743621,4730398,4738717,4764389,4786317,4754747,4737909,4748773,4776308,4794176,4761299,4720410,2675715,2822815,4796887,4763445,4720961,2674692,2821826
3382_original_2701a.png_3ae27246-a7e6-4c66-907d-d451dfec7585.png,3382,56415,38512,42118,30488,69931,56415,38512,42118,30488,69931,55240,37911,40995,30689,70781,38242,40560,97425,71719,1194822,36604,39152,92947,70019,1191272,4578833,4554956,4543552,4550900,4570839,4578833,4554956,4543552,4550900,4570839,4577848,4553233,4542075,4549149,4569585,4591516,4566586,4532483,2565251,2706754,4588668,4563466,4532077,2566093,2707564
3382_original_1541a.png_6e53b97a-0d13-4154-8cb1-83b000213c54.png,3382,67511,44448,48924,35234,83742,67511,44448,48924,35234,83742,65108,39989,44879,34398,83596,43864,45726,107760,85688,1255000,44500,44985,108092,85497,1256333,4802185,4773172,4758732,4768000,4792720,4802185,4773172,4758732,4768000,4792720,4798038,4768655,4755451,4763876,4788054,4813690,4783344,4744916,2687820,2835784,4814056,4783335,4744098,2687577,2835519
3382_original_2701a.png_3dba0791-61e6-41ed-8685-ed04754ae7d2.png,3382,56415,38512,42118,30488,69931,56415,38512,42118,30488,69931,55240,37911,40995,30689,70781,38242,40560,97425,71719,1194822,36604,39152,92947,70019,1191272,4578833,4554956,4543552,4550900,4570839,4578833,4554956,4543552,4550900,4570839,4577848,4553233,4542075,4549149,4569585,4591516,4566586,4532483,2565251,2706754,4588668,4563466,4532077,2566093,2707564
3382_original_999a.png_1791f458-a14e-4a0a-abdd-23d07954d708.png,3382,68333,40698,46646,34907,85000,68333,40698,46646,34907,85000,68176,41650,47395,35530,85550,44950,43077,98257,84475,1254523,45545,47551,113917,88769,1259835,4811871,4782310,4768184,4777209,4802078,4811871,4782310,4768184,4777209,4802078,4812872,4783208,4768677,4777982,4803138,4821506,4790201,4754931,2696289,2844493,4830177,4799081,4756199,2693263,2841563
3382_original_1169a.png_8d90e563-6ac9-476b-9ee9-4731ddb659cb.png,3382,62452,36010,43074,32278,74215,62452,36010,43074,32278,74215,61831,38475,45489,34290,75450,40472,41054,85794,72552,1147883,41250,44737,99617,76242,1153272,4414446,4387942,4375608,4383370,4405671,4414446,4387942,4375608,4383370,4405671,4418021,4391849,4378481,4387120,4409554,4424038,4396098,4364714,2475452,2611457,4431688,4404019,4366209,2472948,2609050
3382_original_255a.png_7ee0d625-c24a-436f-a0f5-db71487c5c00.png,3382,42492,33302,33361,30847,38062,42492,33302,33361,30847,38062,39433,35694,39047,36695,39902,37662,39041,62498,61984,846351,37022,39502,64362,67268,847502,3257146,3241694,3232055,3237897,3253054,3257146,3241694,3232055,3237897,3253054,3256159,3241760,3231795,3238067,3252184,3263176,3249593,3225120,1820080,1921093,3263298,3249952,3225248,1820200,1921210
3382_original_1672a.png_f3c79d49-36f8-4854-b481-e76bdf23b7b6.png,3382,77726,46962,52823,37186,97303,77726,46962,52823,37186,97303,76388,48367,54359,38702,99126,51311,53008,124678,100838,1301386,51063,53600,127112,101540,1302963,4938238,4903872,4888457,4898234,4926615,4938238,4903872,4888457,4898234,4926615,4939954,4905597,4889547,4899762,4928490,4955087,4918514,4874020,2762596,2914420,4956233,4919962,4874432,2762224,2914069
3382_original_999a.png_73128d82-2ef3-4564-a160-944d1c867c19.png,3382,75862,67360,70815,58492,75804,75862,67360,70815,58492,75804,71986,63846,67866,64978,76554,67563,71018,110935,124613,1261953,71474,77339,135989,134912,1273490,4818928,4788214,4766315,4779938,4811290,4818928,4788214,4766315,4779938,4811290,4812652,4782848,4761962,4775106,4804542,4823413,4795386,4748981,2683565,2832123,4832160,4805617,4751391,2680468,2829096
3382_original_255a.png_cad93869-1201-4c27-84a3-57392d709275.png,3382,32809,23745,24033,18320,44813,32809,23745,24033,18320,44813,36065,28651,28218,18790,45317,23814,25860,63978,43725,847052,23673,25214,62370,43065,846230,3254163,3239877,3234055,3237778,3249103,3254163,3239877,3234055,3237778,3249103,3257881,3243535,3236588,3240996,3253183,3263948,3249260,3229660,1826187,1927156,3263157,3248300,3229376,1826421,1927374
3382_original_273a.png_f14c6b7c-9c1c-46ea-a900-b5763a2c2011.png,3382,31237,21826,23015,18084,41749,31237,21826,23015,18084,41749,34650,26049,26711,18079,41836,22105,24756,58917,40173,791183,22616,23606,55812,39371,791572,3051189,3037526,3031535,3035398,3046459,3051189,3037526,3031535,3035398,3046459,3054192,3040585,3033779,3038117,3049792,3060273,3046174,3027121,1712177,1806775,3058572,3044494,3026666,1712795,1807370
3382_original_765a.png_d6dd7141-bf01-4d22-a237-22d3fe474e52.png,3382,75136,48217,54883,39956,92606,75136,48217,54883,39956,92606,74517,47372,53447,40245,92801,49563,52627,122256,96888,1368047,47482,51206,119411,94942,1362797,5216398,5182997,5166637,5177088,5205440,5216398,5182997,5166637,5177088,5205440,5215519,5181542,5165431,5175699,5204285,5231943,5197445,5152054,2919248,3079825,5230604,5195290,5151193,2919300,3079827
3382_original_84a.png_9f7036f5-4ad1-41c0-bb1a-492988a77f09.png,3382,41286,29379,36462,32148,41231,41286,29379,36462,32148,41231,41577,32924,36260,34856,49612,38827,41253,75064,79241,871110,36935,42983,75193,78675,864645,3298272,3284049,3272352,3280722,3294275,3298272,3284049,3272352,3280722,3294275,3291577,3269282,3259670,3265910,3283768,3304713,3290679,3258810,1839743,1941736,3305033,3290827,3258639,1839153,1941119
3382_original_1005a (2).png_02032581-f0f8-4e48-b552-6a3b4ae52a54.png,3382,81728,65400,69264,67615,81201,81728,65400,69264,67615,81201,84470,71093,73638,64985,75848,74345,75056,117595,133830,1314592,79914,81273,148230,147900,1332984,5009150,4976242,4954822,4968315,5000003,5009150,4976242,4954822,4968315,5000003,5017342,4984195,4960830,4975229,5008866,5021687,4990536,4941419,2793196,2947702,5032098,5002567,4944732,2789368,2944000
3382_original_1005a (2).png_c9ddc173-7691-42c9-a34c-a0ddaa22f3c0.png,3382,86334,66663,72266,54942,78838,86334,66663,72266,54942,78838,78020,64527,71282,66620,77630,72891,67218,110718,123936,1310020,75798,77963,142304,142181,1324503,5021852,4988871,4967728,4980636,5013138,5021852,4988871,4967728,4980636,5013138,5017412,4986333,4965024,4978508,5008530,5028055,4997874,4950532,2799482,2954190,5038370,5008773,4953816,2795919,2950709
3382_original_2701a (2).png_dbd8e3b6-8faa-403a-be62-dc2670d67af5.png,3382,56415,38512,42118,30488,69931,56415,38512,42118,30488,69931,55240,37911,40995,30689,70781,38242,40560,97425,71719,1194822,36604,39152,92947,70019,1191272,4578833,4554956,4543552,4550900,4570839,4578833,4554956,4543552,4550900,4570839,4577848,4553233,4542075,4549149,4569585,4591516,4566586,4532483,2565251,2706754,4588668,4563466,4532077,2566093,2707564
3382_original_84a.png_183e141f-8713-45a7-bfab-ada7d3eaeb04.png,3382,34982,22751,25373,19890,42376,34982,22751,25373,19890,42376,35726,25328,27714,20740,43327,24284,25521,55153,39331,850949,24699,25417,55465,39416,851976,3295456,3281889,3275937,3279708,3290826,3295456,3281889,3275937,3279708,3290826,3297744,3284172,3277450,3281732,3293333,3302902,3288649,3270853,1850835,1953031,3303119,3288889,3270773,1850798,1952994
3382_original_273a.png_f6f5f6e3-b580-4d89-bec9-3a7b5ed584ee.png,3382,31237,21826,23015,18084,41749,31237,21826,23015,18084,41749,34650,26049,26711,18079,41836,22105,24756,58917,40173,791183,22616,23606,55812,39371,791572,3051189,3037526,3031535,3035398,3046459,3051189,3037526,3031535,3035398,3046459,3054192,3040585,3033779,3038117,3049792,3060273,3046174,3027121,1712177,1806775,3058572,3044494,3026666,1712795,1807370
3382_original_451a (2).png_55303cb4-5f4e-4b15-a31e-04b978807e10.png,3382,59042,38989,46625,34778,65651,59042,38989,46625,34778,65651,56069,33812,41770,34441,65059,35791,39423,80332,62760,1170629,39992,41552,88547,66291,1181075,4535926,4512879,4501163,4508598,4528553,4535926,4512879,4501163,4508598,4528553,4531615,4508216,4497816,4504413,4523709,4541511,4517097,4488486,2543132,2683109,4545998,4521882,4489537,2542577,2682643
3382_original_560a.png_89fa4170-38c2-4475-95a6-5727c8aea19b.png,3382,82772,60928,59880,53804,75344,82772,60928,59880,53804,75344,77601,67683,75023,70741,79754,72647,74101,118124,132748,1261029,73263,74115,125694,131882,1256775,4783472,4749738,4730638,4741992,4774312,4783472,4749738,4730638,4741992,4774312,4788635,4757129,4734983,4749147,4780104,4798521,4768575,4718736,2666080,2813523,4800419,4770107,4719174,2665378,2812821
3382_original_1132a.png_eaaf9581-32d3-4ea3-ab3d-5571bfafd08a.png,3382,90528,55439,63299,44228,111594,90528,55439,63299,44228,111594,85591,48884,57178,44312,111607,58283,58483,137356,116066,1425386,57949,60542,141041,118552,1425888,5412352,5372583,5352699,5365396,5399424,5412352,5372583,5352699,5365396,5399424,5407489,5367208,5348826,5360598,5393889,5427541,5385357,5332960,3024682,3190676,5429241,5387272,5333883,3024310,3190356
3382_original_560a.png_a971b8fc-abcc-4e02-984b-57506713a64a.png,3382,69559,38277,43908,34265,88491,69559,38277,43908,34265,88491,72155,49337,53995,38599,92074,47758,47197,110556,92049,1254957,46487,48705,115377,93300,1252690,4775429,4743621,4730398,4738717,4764389,4775429,4743621,4730398,4738717,4764389,4786317,4754747,4737909,4748773,4776308,4794176,4761299,4720410,2675715,2822815,4796887,4763445,4720961,2674692,2821826
3382_original_2701a (2).png_b81b2936-45c9-4a03-aaff-c84bc23ac85e.png,3382,56415,38512,42118,30488,69931,56415,38512,42118,30488,69931,55240,37911,40995,30689,70781,38242,40560,97425,71719,1194822,36604,39152,92947,70019,1191272,4578833,4554956,4543552,4550900,4570839,4578833,4554956,4543552,4550900,4570839,4577848,4553233,4542075,4549149,4569585,4591516,4566586,4532483,2565251,2706754,4588668,4563466,4532077,2566093,2707564
3382_original_273a.png_c5bc9ee3-8e05-4649-928a-854b7d9afedd.png,3382,31237,21826,23015,18084,41749,31237,21826,23015,18084,41749,34650,26049,26711,18079,41836,22105,24756,58917,40173,791183,22616,23606,55812,39371,791572,3051189,3037526,3031535,3035398,3046459,3051189,3037526,3031535,3035398,3046459,3054192,3040585,3033779,3038117,3049792,3060273,3046174,3027121,1712177,1806775,3058572,3044494,3026666,1712795,1807370
